,kcat,MW,kcat_MW
rxn00011_num1,16.321,243699.34440000044,241.0987200013161
rxn00048,76.6544,21839.538500000017,12635.607661764454
rxn00060,2.4317,33550.18180000004,260.92615688896177
rxn00085_reverse,41.9,53388.88840000016,2825.3069977759556
rxn00086_reverse,84.5151,48833.95960000009,6230.384807870452
rxn00100,0.3305,22082.600799999993,53.87952310399962
rxn00105,32.0129,24672.471999999998,4671.053634187932
rxn00113_reverse,14.73,239172.96320000032,221.7140235690316
rxn00124,30.3883,36737.325000000055,2977.840112201959
rxn00126,12.7837,170746.18040000004,269.53059735911955
rxn00134,0.8439,22082.600799999993,137.57618622531098
rxn00137,81.6824,29835.514700000018,9855.926500909329
rxn00138,4.1043,61597.684000000154,239.87070682722364
rxn00141_num1,3.266,50846.85770000004,231.23552824779557
rxn00148_reverse,3204.0,51444.54920000013,224210.34257988931
rxn00154,101.1526,1212474.825300003,300.33560483195885
rxn00157_reverse_num1,5.9447,172172.13080000086,124.29955940348908
rxn00159,11.9627,61864.25210000017,696.13255697954
rxn00168,100000,3600000.0,100000
rxn00179,6.887,42508.11390000008,583.2580588808471
rxn00187,999.0,52171.33560000002,68934.40542856255
rxn00189,1.1147,54660.2172000001,73.41573461585133
rxn00190,6.5887,61597.68400000016,385.0683736745677
rxn00192_num1,33.1196,86263.86960000011,1382.1610432370385
rxn00194,2.4388,43423.76160000006,202.18607685060584
rxn00198,25,46347.619895844255,1941.847288
rxn00202,2.2699,41256.770700000045,198.06785313907253
rxn00208,0.1222,44970.61039999999,9.782388899929188
rxn00209,0.4591,44970.6104,36.75200281470941
rxn00211,1.3602,47349.79780000002,103.41585872622244
rxn00213,5.5981,31704.213100000015,635.6618893657383
rxn00216,3.4423,34896.61570000002,355.1140920521985
rxn00231,0.8276,31723.728300000017,93.915821363279
rxn00242,0.4606,81185.13000000041,20.424429941788496
rxn00251_reverse,1.2138,394993.21880000277,11.062670932111631
rxn00256_num1,51.2864,47544.51330000005,3883.330108671021
rxn00260_num1,17.3331,43682.15320000008,1428.4817809759409
rxn00262,10.2061,58279.85190000007,630.4401744713417
rxn00279,29.219,59369.933700000176,1771.745283252686
rxn00285,4.2324,144420.33039999998,105.50204363747947
rxn00305,48.0627,45362.37480000003,3814.300304224811
rxn00313,58.0,45248.38000000007,4614.529846151391
rxn00322,0.7856,43423.76160000006,65.12931850657534
rxn00337_num1,245.0,45450.450400000045,19405.74828715007
rxn00338,10.2061,58279.85190000007,630.4401744713417
rxn00342,28.9543,38700.15190000001,2693.412683995175
rxn00346,3.6974,43423.76160000006,306.528948887744
rxn00351,155.8708,34927.6294,16065.644581077697
rxn00361,36.6219,23370.2951,5641.299754062583
rxn00392,0.7688,34272.8783,80.7542330052857
rxn00394,16.1904,32116.408700000018,1814.8181057367092
rxn00405,2.7341,43423.76160000006,226.6676040336401
rxn00412_num1,17.1342,239172.96320000032,257.90172590879166
rxn00414,2660.0,40807.83710000004,234660.80734771385
rxn00420_num1,13.4851,32079.379500000043,1513.319794729818
rxn00423,14.5794,28211.809699999998,1860.4208860802007
rxn00427,55.2974,54598.68180000005,3646.07044414028
rxn00438,31.0676,34612.114,3231.3357109594635
rxn00461,5.4324,44754.36840000005,436.9772314784802
rxn00470_num1,2.8114,43423.76160000007,233.0760769467743
rxn00474_num1,9.3856,146331.53320000006,230.9014281550628
rxn00484,0.3739,394993.21880000277,3.407754705484049
rxn00493_num1,16.5699,40262.753000000055,1481.5588988661534
rxn00497,2.9429,394993.2188000029,26.821827554878325
rxn00500_num1,0.2667,64714.91280000024,14.836147627475386
rxn00507,5.4383,49622.11210000003,394.53943356030567
rxn00508,8.2556,49622.11210000003,598.929766232179
rxn00519,48.0627,45362.37480000003,3814.300304224811
rxn00529,0.928,394993.21880000277,8.457866720217163
rxn00532,69.5466,74254.42880000007,3371.755248085617
rxn00543_num1,470,16920.0,100000
rxn00544,2.8406,243699.34440000044,41.96219741656384
rxn00549,0.3889,35303.74940000004,39.65697762402535
rxn00555,13.8896,131973.9630000004,378.8820072031924
rxn00566,1.2209,75194.69880000048,58.45146094261597
rxn00599,7.8851,88456.11400000018,320.9089650942607
rxn00601,0.2435,37899.41710000005,23.12964333163844
rxn00604,305,53858.72849335683,20386.66769
rxn00611_reverse,1.6042,36309.67739999999,159.0518124515202
rxn00612_reverse,1.6042,36309.67739999999,159.0518124515202
rxn00633,200,188758.24001288487,3814.403016
rxn00640,1.7288,52267.07640000004,119.07457674445313
rxn00646,2.5453,105087.84620000013,87.1944790129307
rxn00650_num1,20.0503,29848.996200000027,2418.207953003121
rxn00678,1.2496,415799.06640000053,10.819071911220613
rxn00686,4.3888,16114.201099999991,980.4817441430596
rxn00690,8.12,59285.44550000012,493.0721149763467
rxn00692,2.0156,91625.53780000015,79.1936415788218
rxn00693_num1,11.802,97254.07320000067,436.8680776241227
rxn00700,0.0336,29083.167800000014,4.15910676690453
rxn00707,1.7708,22854.669100000003,278.9311878508011
rxn00710,999.0,25302.852399999992,142134.17298359616
rxn00721,4.596,104392.0030000008,158.49489926924645
rxn00726,0.8437,135994.11180000028,22.334202266542498
rxn00727,0.9165,135994.11180000025,24.26134452682968
rxn00730,67.1577,87083.72879999994,2776.2674305696496
rxn00735_reverse,53.4952,75455.17200000002,2552.279915285329
rxn00743,6.9298,63010.68880000017,395.9213980215994
rxn00770,311.0,33609.35940000003,33312.14935325423
rxn00771,5.0987,88377.00120000007,207.69340157244423
rxn00775,40.5474,20264.671500000004,7203.207809216151
rxn00776_num1,0.8764,87411.28100000003,36.09419704076867
rxn00780,2.5528,39727.32829999999,231.3289212554473
rxn00781,114.3541,144406.75440000033,2850.7998930554118
rxn00785,28.4674,72109.32370000031,1421.2120533311777
rxn00789_num1,0.198,24535.316500000004,29.05199939034819
rxn00790_num1,17.0486,54737.56080000011,1121.258585567077
rxn00791,54.5526,72273.31580000011,2717.314929115231
rxn00792,38.5283,29752.945800000012,4661.786464182647
rxn00806,14.0357,40494.70509999998,1247.7809104973585
rxn00816,12.3938,114487.77330000089,389.7156763026996
rxn00838,999.0,46766.77610000002,76900.74663923646
rxn00851,2.1112,35214.165000000015,215.8313281033356
rxn00853,1.4882,31723.72830000002,168.88052845919742
rxn00859,35.0,46338.19270000007,2719.13928140749
rxn00861,7.6572,88456.11400000018,311.6338572142107
rxn00866,0.1684,394993.21880000277,1.534811159142856
rxn00902,450.0,62510.82230000015,25915.512552775937
rxn00903,14.0357,40494.70509999998,1247.7809104973585
rxn00907,5.4638,62886.275000000045,312.78176358831854
rxn00912_num1,2.9203,292311.1560000001,35.96537382924926
rxn00917,999.0,57836.54250000007,62182.140296508835
rxn00921,9.1252,26959.163299999997,1218.5363334328704
rxn00927,7.0856,50846.85770000004,501.666398944452
rxn00931_reverse_num1,6,29412.488099298807,734.3819376
rxn00952,11.1563,176724.7804000001,227.2611679533312
rxn01018,417.0,34649.92220000005,43324.77260223106
rxn01019,1230.8165,34017.59110000003,130254.35537085978
rxn01029,15.3399,35748.83910000004,1544.7673656065642
rxn01069,4080.0,50403.68980000014,291407.23741220945
rxn01100,999,41387.170397677,86896.4939
rxn01102,1.4591,39727.32829999998,132.22031847533032
rxn01137_num1,6.1287,58348.041700000125,378.1329991062914
rxn01143,3.3697,88377.00120000007,137.2633132521359
rxn01200,28.4674,72109.32370000031,1421.2120533311777
rxn01208,146.1134,75455.17200000005,6971.135656545846
rxn01210,1.3777,48082.2129000001,103.15082648785472
rxn01213,2.1463,32291.772000000034,239.27705175175868
rxn01225_num1,1.1306,47476.72140000003,85.72959294531229
rxn01231,3.3832,43423.76160000006,280.4805376418606
rxn01241,29.5413,99490.77700000018,1068.9300376053934
rxn01257_num1,2.6976,22648.880199999996,428.7788144157344
rxn01274,133.4995,26826.31760000001,17915.175953929654
rxn01275,111.3842,18812.10259999999,21315.16760917518
rxn01300,40.8,36737.325000000055,3998.1136351108794
rxn01301_reverse,12.9431,45534.644300000065,1023.2903038181838
rxn01302_reverse,12.9431,45534.644300000065,1023.2903038181838
rxn01303_num1,3.4895,82368.24980000014,152.51264935824798
rxn01331,22.8569,144406.75440000033,569.8129588320684
rxn01332,18.2641,48916.332800000055,1344.147368299856
rxn01362_num1,6.4155,41559.815599999994,555.7243136564832
rxn01368_num1,0.0391,17168.17369999999,8.19889188329916
rxn01396,7.4499,36737.32500000005,730.0379110346212
rxn01434,9.4578,182810.13520000002,186.24831693686093
rxn01454,1.3523,41256.77070000003,117.99954086081672
rxn01465_num1,2.9492,43147.24780000009,246.06714312841936
rxn01466,1.4882,32291.77200000004,165.90975558727447
rxn01476,105.5788,25530.8671,14887.22175049041
rxn01479,41.7986,24672.471999999998,6098.900831663726
rxn01484,13.6035,41124.60740000007,1190.8344686106332
rxn01486_num1,1.4882,32291.77200000004,165.90975558727447
rxn01518,2.9691,88377.00120000007,120.94504061991177
rxn01520,3.3821,67172.17640000001,181.2589773405049
rxn01530_num1,1.4882,36122.01000000003,148.31732785634009
rxn01547,12.2608,28300.410999999975,1559.6550876946642
rxn01575,14.0357,40494.70509999998,1247.7809104973585
rxn01602,19.3887,16114.201099999986,4331.54082953576
rxn01603,2.3913,48082.21290000009,179.04084443667492
rxn01636,65.3859,86263.86960000011,2728.711812853799
rxn01637,10.665,85719.85719999995,447.9008861438003
rxn01639,18.6486,56449.61570000018,1189.289938779863
rxn01641,6.0706,32482.2291,672.803579234653
rxn01643,79.6019,74254.42880000007,3859.255867038597
rxn01644_num1,16.3179,123996.19040000006,473.76003900197225
rxn01653,0.5311,24041.20529999999,79.52845858356365
rxn01671,1.7639,34272.878300000004,185.27886524196597
rxn01739,7.5179,19608.35229999999,1380.250598618631
rxn01740,5.848,63115.713400000044,333.5587742877352
rxn01790,0.5277,36574.425300000024,51.941212593708165
rxn01791_num1,5.1233,64518.29260000007,285.87055324523544
rxn01800_num1,0.0357,17168.173699999992,7.4859447630122755
rxn01807,0.356,36737.325000000055,34.885501325967475
rxn01843,3.1522,31723.728300000017,357.7107927758918
rxn01851,61.0111,74254.42880000005,2957.937506887129
rxn01858_num1,2.0697,37880.82990000003,196.69368436935943
rxn01871,59.0801,1123989.0456000029,189.2263637555859
rxn01917,187.5,31709.234900000018,21287.173977193615
rxn01964_num1,10.2552,146331.53320000006,252.29503984996165
rxn01973,14.3391,80038.10180000013,644.952326942865
rxn02008,2.5605,47475.74330000009,194.158097573166
rxn02009,1.5726,24041.20529999999,235.48569754944867
rxn02011,25.4736,51755.77200000004,1771.878893044044
rxn02015_num1,2.6075,38084.72790000004,246.4767511178671
rxn02056_num1,0.0915,30948.072900000043,10.643635261696684
rxn02155,43.5584,24672.471999999998,6355.676074938904
rxn02159,0.8301,46338.192700000065,64.49021478561022
rxn02175,56.8659,120227.65199999996,1702.746719199008
rxn02185_num1,46.2389,83350.61050000023,1997.106427912721
rxn02190_num1,56.8847,33426.82320000002,6126.365008565931
rxn02199,3.4895,82368.24980000014,152.51264935824798
rxn02200,2.8061,40155.666000000034,251.569977696298
rxn02201,1.4807,40155.66600000004,132.7463974822381
rxn02222,0.8489,31723.72830000002,96.3329395303136
rxn02229,3.51,72526.16140000008,174.22678597739747
rxn02230_num1,90.8002,32514.703200000044,10053.3201238017
rxn02275,1.4882,31723.72830000002,168.88052845919742
rxn02277,21.1502,106439.66320000011,715.3416096115561
rxn02283,6.0706,32482.2291,672.803579234653
rxn02285,2.4926,33904.400799999996,264.6665267123671
rxn02286,0.8074,51022.52040000014,56.967785542793216
rxn02288,0.0961,76573.24779999998,4.51802698644317
rxn02297_num1,11.3577,87407.57280000007,467.7823521487828
rxn02303,6.2212,65290.7308,343.0244955996112
rxn02305_num1,3.743,25613.595699999998,526.0799833738299
rxn02312,7.3346,93857.84400000016,281.3250216998374
rxn02320_num1,16.5699,40262.753000000055,1481.5588988661534
rxn02331,1.3694,31253.560299999986,157.7369090970414
rxn02339_num1,17.3331,43682.15320000008,1428.4817809759409
rxn02341,0.0774,90724.74960000005,3.071267776747877
rxn02342,35.8931,88485.77969999998,1460.2929469355176
rxn02362,44.468,41368.92650000003,3869.687070560071
rxn02373,0.7472,45808.755100000075,58.72065272518169
rxn02402,0.3457,34940.58180000004,35.61818195025014
rxn02405_num1,0.0874,29083.16780000001,10.818628911531428
rxn02465,2.071,33836.32870000001,220.3430539436744
rxn02474,2.9152,35145.1102,298.6110995321335
rxn02475_num1,2.5734,35145.11020000001,263.5996856256834
rxn02476,46.7361,47787.90410000005,3520.764577745937
rxn02503,0.9754,20865.331200000004,168.29064280561238
rxn02548,0.3353,47879.176000000014,25.21096018862145
rxn02639,13.1431,21385.898799999984,2212.4466426447334
rxn02693,72.1641,35066.90960000002,7408.4304252462525
rxn02792,5.7209,59444.52770000018,346.4614960680382
rxn02796_num1,2.1216,38084.72790000004,200.5465293084053
rxn02819_num1,0.6426,292311.15600000013,7.914032538669167
rxn02834,0.7501,39999.35139999996,67.51009467618523
rxn02835,9.9,14150.205499999985,2518.691336320171
rxn02895,4.3576,44043.57359999999,356.1781825986982
rxn02914,5.2986,41924.49620000007,454.983642713397
rxn02927,7.7702,94539.58000000006,295.8836923117279
rxn02937,2.1681,38452.43100000005,202.98222497298
rxn02938_num1,2.9998,79530.28880000002,135.78826586632485
rxn02961,25.705,24672.471999999998,3750.6578181545815
rxn02962_num1,0.174,51583.92450000007,12.143318021489412
rxn02988,5.8798,36252.408100000044,583.8861777571123
rxn03004,178.4532,22899.957400000018,28053.83035341365
rxn03031_reverse,131.4476,87083.72879999994,5433.981370811493
rxn03052,0.6609,84927.9484000004,28.014806018792143
rxn03062,52.2819,75455.17200000005,2494.392829692309
rxn03063,3.9419,67172.17640000001,211.2606850118377
rxn03068,0.3314,36574.425300000024,32.619514598360595
rxn03080,18.5518,14860.988899999995,4494.080471320453
rxn03084,13.0932,110162.20040000044,427.8738063405623
rxn03114,0.7709,38950.83580000008,71.24981898334501
rxn03135,169.9725,49672.0429,12318.820895526324
rxn03137,23.3341,56449.61570000016,1488.1015390154332
rxn03147_num1,9.1368,29610.566200000005,1110.835901543821
rxn03164,12.2755,49304.77470000012,896.2985891100705
rxn03167,11.1479,63010.68880000016,636.914795954427
rxn03185,3.5261,32291.772000000026,393.10199514600777
rxn03194_num1,1.2715,64880.53590000022,70.55120517276714
rxn03384,0.0961,76573.24779999998,4.51802698644317
rxn03395,23.953,28903.801200000024,2983.372304678041
rxn03397,2.0913,27406.10640000001,274.7081212528605
rxn03407,1.072,52171.33560000002,73.97165427369275
rxn03408,3.1366,42379.201300000066,266.4457954284283
rxn03409,1.0807,52171.33560000002,74.57198393057813
rxn03422,15.9482,50575.08620000008,1135.2134877824471
rxn03435,0.3824,36574.425300000024,37.63941575863939
rxn03445,2.6055,41924.49620000006,223.7307743724297
rxn03446,3.3421,50403.68980000014,238.70395297925128
rxn03463,3.5261,32291.772000000026,393.10199514600777
rxn03618,11.3292,74254.42880000005,549.261783561117
rxn03638,853.0,49102.37360000002,62538.72827035797
rxn03762,32.2937,44754.36840000005,2597.675358993556
rxn03839,0.9982,31723.728300000017,113.27546264478624
rxn03842,99.2261,35748.83910000004,9992.32335911013
rxn03843,0.1346,55429.14980000006,8.741970637262048
rxn03891,1.4882,32291.77200000004,165.90975558727447
rxn03892,1.4882,32291.77200000004,165.90975558727447
rxn03893,165.1968,35066.90960000001,16959.249810824498
rxn03901,0.2,29095.264000000032,24.746295479566683
rxn03903,29.7108,38865.45770000003,2752.0293424976167
rxn03904,31.6518,38865.45770000002,2931.8188114377963
rxn03908,35.3632,30473.55089999999,4177.639829954967
rxn03909_num1,999.0,70306.53290000027,51153.14113292004
rxn03933,3.1366,42379.201300000066,266.4457954284283
rxn03951,8.8627,70904.44820000007,449.9819237010855
rxn03958,2.1467,83715.2682000002,92.31434320364492
rxn04070,1.9304,223766.80480000025,31.0566172056276
rxn04113,3.7,36503.79030000005,364.8936148967517
rxn04137,1.4882,27581.202,194.2453414466853
rxn04453_num1,5.1778,48678.15230000006,382.9249698123808
rxn04674,1.7039,27406.10640000001,223.82019213061207
rxn04704_num1,0.3241,51224.8104000001,22.777243895860234
rxn04794,10.6557,172172.13080000092,222.8033063292947
rxn04809,27.1748,32969.27730000003,2967.2861527965583
rxn04810,27.1748,32969.27730000003,2967.2861527965583
rxn04811,27.1748,32969.27730000003,2967.2861527965583
rxn04830,27.1748,32969.27730000003,2967.2861527965583
rxn04831,27.1748,32969.27730000003,2967.2861527965583
rxn04832,27.1748,32969.27730000003,2967.2861527965583
rxn04833,27.1748,32969.27730000003,2967.2861527965583
rxn04872,27.1748,32969.27730000003,2967.2861527965583
rxn04873,27.1748,32969.27730000003,2967.2861527965583
rxn04886,27.1748,32969.27730000003,2967.2861527965583
rxn04894,27.1748,32969.27730000003,2967.2861527965583
rxn04895,27.1748,32969.27730000003,2967.2861527965583
rxn04896,27.1748,32969.27730000003,2967.2861527965583
rxn04903,27.1748,32969.27730000003,2967.2861527965583
rxn04916,27.1748,32969.27730000003,2967.2861527965583
rxn04919,27.1748,32969.27730000003,2967.2861527965583
rxn04954,10.3955,33440.82230000003,1119.1052559733248
rxn04996,1.4882,36503.79030000006,146.7661291052286
rxn05005_num1,0.3138,51583.92450000007,21.89984594909987
rxn05006_num1,0.2905,51583.92450000005,20.273757961164797
rxn05012,24.4584,72109.32370000033,1221.0659521134796
rxn05034,165.1968,35066.90960000001,16959.249810824498
rxn05071,16.8249,155778.03550000096,388.82015558605264
rxn05126,101.8266,74254.42880000005,4936.752809550933
rxn05127,101.8266,74254.42880000005,4936.752809550933
rxn05229,2.4821,98429.7272,90.78111109506357
rxn05239,31.3739,28261.758000000023,3996.4265492613695
rxn05287,1.4882,32291.77200000004,165.90975558727447
rxn05293,10.2046,39940.52270000006,919.7816532330946
rxn05349,4.0855,68416.90720000009,214.97317844265223
rxn05383,11.4158,32747.272100000013,1254.971097271946
rxn05408,8.7766,32747.272100000017,964.836396250544
rxn05465,2100.0,32747.272100000017,230858.92397125793
rxn05957,20.576,176724.7804000001,419.14665182970543
rxn06060_num1,14.3473,39392.67060000003,1311.1647220993432
rxn06077,90.0509,20215.694599999988,16036.215742990113
rxn06078,11.1563,176724.7804000001,227.2611679533312
rxn06280,12.4862,90027.8218000001,499.2936527983391
rxn06297,2.5046,32291.77200000003,279.221592422986
rxn06300,1.0852,97113.64450000068,40.228332693249634
rxn06386,0.2464,37899.41710000005,23.40510930971545
rxn06432,46.0445,63285.268100000205,2619.254132542728
rxn06434,2.6666,132913.49200000032,72.22562476953037
rxn06435,0.3043,58522.998200000075,18.718794895918347
rxn06437,99.1694,116808.47010000014,3056.369454153133
rxn06438,1.9523,216097.7786000009,32.52361058745271
rxn06439,0.2726,93626.85420000009,10.48160817091726
rxn06440,2.1981,106261.18650000081,74.46895955749507
rxn06441,5.7248,95426.63880000061,215.96988282479325
rxn06442,1.2147,59841.35660000014,73.07521500941357
rxn06443,1.0042,58597.43760000013,61.6941652752405
rxn06444,12.0929,250895.7334000013,173.51606346606678
rxn06445,14.4735,100627.45960000003,517.7970328091238
rxn06446,1.4483,95459.7412000001,54.6186270197011
rxn06447,0.4211,149743.26440000063,10.123727474983466
rxn06448,0.0245,75210.84180000011,1.172703268426918
rxn06449,3.7309,100415.09800000065,133.75717663493106
rxn06515,23.953,28903.801200000024,2983.372304678041
rxn06538,4.4441,32482.2291,492.5388571931474
rxn06570,23.953,28903.801200000024,2983.372304678041
rxn06673,6.2204,65547.94470000001,341.6345104715388
rxn06728,3.5261,32291.772000000026,393.10199514600777
rxn06735,3.5261,32291.772000000026,393.10199514600777
rxn06750,3.5261,32291.772000000026,393.10199514600777
rxn06759,3.5261,32291.772000000026,393.10199514600777
rxn06804,23.953,28903.801200000024,2983.372304678041
rxn06805,23.953,28903.801200000024,2983.372304678041
rxn06874_num1,2.5042,109969.73800000008,81.9781893087714
rxn06936,5.0571,132913.49200000032,136.97300195829598
rxn06937_num1,2.0857,53892.32760000007,139.32447037229082
rxn07100,24.029,38865.45770000002,2225.739901681383
rxn07181,27.1748,32969.27730000003,2967.2861527965583
rxn07292,2.5407,84625.52280000015,108.08228649430552
rxn07312,3.9419,67172.17640000001,211.2606850118377
rxn07670,0.1544,147307.12080000006,3.77334101013805
rxn07672,0.1544,147307.12080000006,3.77334101013805
rxn07673,0.1544,147307.12080000006,3.77334101013805
rxn07720,0.1973,147307.12080000003,4.821762832255423
rxn07721,0.1973,147307.12080000003,4.821762832255423
rxn07734,0.1973,147307.12080000003,4.821762832255423
rxn07841,2.7718,40155.666000000034,248.49494464865785
rxn07842,2.7718,40155.666000000034,248.49494464865785
rxn08044,13.9253,31816.335500000034,1575.6396584389786
rxn08103_num1,0.6603,146340.88480000017,16.243444224412652
rxn08131,18.7961,133770.51160000038,505.8361457294435
rxn08168,39.2647,58279.85190000008,2425.4165958167064
rxn08180,1.1334,72526.16140000008,56.258871574581846
rxn08307,96.4698,22120.232099999976,15700.164375761698
rxn08309,90.3041,22120.232099999976,14696.71559187665
rxn08311,85.6288,22120.23209999998,13935.82484154858
rxn08352,1.4882,36503.79030000006,146.7661291052286
rxn08521,23.1162,62886.275000000045,1323.3145070208077
rxn08546,18.6984,97451.29230000003,690.7475356281137
rxn08547,18.6984,97451.29230000003,690.7475356281137
rxn08548,18.6984,97451.29230000003,690.7475356281137
rxn08549,18.6984,97451.29230000003,690.7475356281137
rxn08550,18.6984,97451.29230000003,690.7475356281137
rxn08551,18.6984,97451.29230000003,690.7475356281137
rxn08552,18.6984,97451.29230000003,690.7475356281137
rxn08756,1.4882,36503.79030000006,146.7661291052286
rxn08796,1.1294,41794.90760000004,97.28075101666204
rxn08797,1.1054,41794.907600000035,95.2135135238341
rxn08801,1.0851,41794.90760000003,93.4649751444838
rxn08838,1.7586,41794.90760000003,151.47682728696822
rxn08839,1.6465,41794.90760000003,141.821105497551
rxn08841,1.5553,41794.907600000035,133.96560302480475
rxn08843,1.5116,41794.907600000035,130.2015080899472
rxn08846,1.7638,41794.907600000035,151.92472874374758
rxn08848,1.8359,41794.90760000003,158.13505471178493
rxn08850,1.8997,41794.907600000035,163.63046104688587
rxn09108,0.0558,19991.896100000005,10.048071428302388
rxn09109,0.0558,19991.896100000005,10.048071428302388
rxn09110,0.0558,19991.896100000005,10.048071428302388
rxn09111,0.0558,19991.896100000005,10.048071428302388
rxn09112,0.0558,19991.896100000005,10.048071428302388
rxn09113,0.0558,19991.896100000005,10.048071428302388
rxn09114,0.0558,19991.896100000005,10.048071428302388
